Time	Voltage
11.19275	-0.00691233691920348
11.192875	-0.00666819256885634
11.193	-0.00675974670023652
11.193125	-0.00654612039368277
11.19325	-0.00679026474402991
11.193375	-0.00654612039368277
11.1935	-0.00666819256885634
11.193625	-0.00617990386816205
11.19375	-0.00581368734264134
11.193875	-0.00569161516746777
11.194	-0.00581368734264134
11.194125	-0.00608834973678187
11.19425	-0.00578316929884794
11.194375	-0.00587472343022812
11.1945	-0.00602731364919509
11.194625	-0.00590524147402152
11.19475	-0.00590524147402152
11.194875	-0.00486762798504616
11.195	-0.00419623102159152
11.195125	-0.00447089341573205
11.19525	-0.00456244754711223
11.195375	-0.00462348363469902
11.1955	-0.0046845197222858
11.195625	-0.00440985732814527
11.19575	-0.00434882124055848
11.195875	-0.00462348363469902
11.196	-0.00422674906538491
11.196125	-0.00343327992675669
11.19625	-0.00349431601434348
11.196375	-0.0034027618829633
11.1965	-0.00358587014572366
11.196625	-0.00328068970778973
11.19675	-0.00309758144502937
11.196875	-0.00325017166399634
11.197	-0.00325017166399634
11.197125	-0.00364690623331044
11.19725	-0.00337224383916991
